2019	10	10	13	53	37	1	0	0	0
2019	10	10	13	53	37	2	0	0	0
2019	10	10	13	53	37	3	0	0	0
2019	10	10	13	53	37	4	0	0	0
2019	10	10	13	53	37	5	0	0	0
2019	10	10	13	53	37	6	0	0	0
2019	10	10	13	53	37	7	0	0	0
2019	10	10	13	53	37	8	0	0	0
2019	10	10	13	53	37	9	9.24	3.79768	1
2019	10	10	13	53	37	10	9.52	4.36458	0
2019	10	10	13	53	37	11	9.12	3.69129	1
2019	10	10	13	53	37	12	9.96	4.0937	1
2019	10	10	13	53	37	13	21.6133	4.65387	2
2019	10	10	13	53	37	14	21.2	4.82411	1
2019	10	10	13	53	37	15	21.44	2.96898	3
2019	10	10	13	53	37	16	22.52	2.68083	3
2019	10	10	13	53	37	17	12.7067	5.85128	1
2019	10	10	13	53	37	18	9.92	3.34763	3
2019	10	10	13	53	37	19	7.85333	4.92071	3
2019	10	10	13	53	37	20	7.30667	5.38483	2
2019	10	10	13	54	7	1	0	0	0
2019	10	10	13	54	7	2	0	0	0
2019	10	10	13	54	7	3	0	0	0
2019	10	10	13	54	7	4	0	0	0
2019	10	10	13	54	7	5	0	0	0
2019	10	10	13	54	7	6	0	0	0
2019	10	10	13	54	7	7	0	0	0
2019	10	10	13	54	7	8	0	0	0
2019	10	10	13	54	7	9	9.24	3.79768	1
2019	10	10	13	54	7	10	9.52	4.36458	0
2019	10	10	13	54	7	11	9.12	3.69129	1
2019	10	10	13	54	7	12	9.96	4.0937	1
2019	10	10	13	54	7	13	21.856	4.80009	3
2019	10	10	13	54	7	14	21.512	4.9061	3
2019	10	10	13	54	7	15	21.52	2.83739	4
2019	10	10	13	54	7	16	22.64	2.70797	5
2019	10	10	13	54	7	17	12.7067	5.85128	1
2019	10	10	13	54	7	18	9.92	3.34763	3
2019	10	10	13	54	7	19	7.85333	4.92071	3
2019	10	10	13	54	7	20	7.30667	5.38483	2
2019	10	10	13	54	37	1	0	0	0
2019	10	10	13	54	37	2	0	0	0
2019	10	10	13	54	37	3	0	0	0
2019	10	10	13	54	37	4	0	0	0
2019	10	10	13	54	37	5	0	0	0
2019	10	10	13	54	37	6	0	0	0
2019	10	10	13	54	37	7	0	0	0
2019	10	10	13	54	37	8	0	0	0
2019	10	10	13	54	37	9	9.24	3.79768	1
2019	10	10	13	54	37	10	9.52	4.36458	0
2019	10	10	13	54	37	11	9.12	3.69129	1
2019	10	10	13	54	37	12	9.96	4.0937	1
2019	10	10	13	54	37	13	21.8	4.82486	4
2019	10	10	13	54	37	14	21.5333	4.91423	4
2019	10	10	13	54	37	15	21.3	2.83353	5
2019	10	10	13	54	37	16	22.3867	2.70216	5
2019	10	10	13	54	37	17	12.7067	5.85128	1
2019	10	10	13	54	37	18	9.92	3.34763	3
2019	10	10	13	54	37	19	7.85333	4.92071	3
2019	10	10	13	54	37	20	7.30667	5.38483	2
2019	10	10	13	55	7	1	0	0	0
2019	10	10	13	55	7	2	0	0	0
2019	10	10	13	55	7	3	0	0	0
2019	10	10	13	55	7	4	0	0	0
2019	10	10	13	55	7	5	0	0	0
2019	10	10	13	55	7	6	0	0	0
2019	10	10	13	55	7	7	0	0	0
2019	10	10	13	55	7	8	0	0	0
2019	10	10	13	55	7	9	9.9	3.56065	2
2019	10	10	13	55	7	10	9.54	4.3087	1
2019	10	10	13	55	7	11	8.54	3.75604	1
2019	10	10	13	55	7	12	9.7	4.06219	2
2019	10	10	13	55	7	13	21.7714	4.8861	4
2019	10	10	13	55	7	14	21.4571	4.97457	5
2019	10	10	13	55	7	15	21.4343	2.76017	6
2019	10	10	13	55	7	16	22.4914	2.72685	6
2019	10	10	13	55	7	17	12.7067	5.85128	1
2019	10	10	13	55	7	18	9.92	3.34763	3
2019	10	10	13	55	7	19	7.85333	4.92071	3
2019	10	10	13	55	7	20	7.30667	5.38483	2
2019	10	10	13	55	37	1	0	0	0
2019	10	10	13	55	37	2	0	0	0
2019	10	10	13	55	37	3	0	0	0
2019	10	10	13	55	37	4	0	0	0
2019	10	10	13	55	37	5	0	0	0
2019	10	10	13	55	37	6	0	0	0
2019	10	10	13	55	37	7	0	0	0
2019	10	10	13	55	37	8	0	0	0
2019	10	10	13	55	37	9	9.9	3.56065	2
2019	10	10	13	55	37	10	9.54	4.3087	1
2019	10	10	13	55	37	11	8.54	3.75604	1
2019	10	10	13	55	37	12	9.7	4.06219	2
2019	10	10	13	55	37	13	21.7644	4.93867	5
2019	10	10	13	55	37	14	21.44	4.96509	6
2019	10	10	13	55	37	15	21.3911	2.59227	8
2019	10	10	13	55	37	16	22.4711	2.75934	8
2019	10	10	13	55	37	17	12.7067	5.85128	1
2019	10	10	13	55	37	18	9.92	3.34763	3
2019	10	10	13	55	37	19	7.85333	4.92071	3
2019	10	10	13	55	37	20	7.30667	5.38483	2
2019	10	10	13	56	7	1	0	0	0
2019	10	10	13	56	7	2	0	0	0
2019	10	10	13	56	7	3	0	0	0
