2019	10	10	13	30	3	1	0	0	0
2019	10	10	13	30	3	2	0	0	0
2019	10	10	13	30	3	3	0	0	0
2019	10	10	13	30	3	4	0	0	0
2019	10	10	13	30	3	5	0	0	0
2019	10	10	13	30	3	6	0	0	0
2019	10	10	13	30	3	7	0	0	0
2019	10	10	13	30	3	8	0	0	0
2019	10	10	13	30	3	9	0	0	0
2019	10	10	13	30	3	10	0	0	0
2019	10	10	13	30	3	11	0	0	0
2019	10	10	13	30	3	12	0	0	0
2019	10	10	13	30	3	13	0	0	0
2019	10	10	13	30	3	14	0	0	0
2019	10	10	13	30	3	15	0	0	0
2019	10	10	13	30	3	16	0	0	0
2019	10	10	13	30	3	17	0	0	0
2019	10	10	13	30	3	18	0	0	0
2019	10	10	13	30	3	19	0	0	0
2019	10	10	13	30	3	20	0	0	0
2019	10	10	13	30	33	1	0	0	0
2019	10	10	13	30	33	2	0	0	0
2019	10	10	13	30	33	3	0	0	0
2019	10	10	13	30	33	4	0	0	0
2019	10	10	13	30	33	5	25.28	3.42619	0
2019	10	10	13	30	33	6	26.7867	2.70318	0
2019	10	10	13	30	33	7	28.1467	3.83411	0
2019	10	10	13	30	33	8	27.8267	3.68189	0
2019	10	10	13	30	33	9	9.42667	3.96905	0
2019	10	10	13	30	33	10	9.02667	4.43277	0
2019	10	10	13	30	33	11	9.38667	3.81438	0
2019	10	10	13	30	33	12	10.5867	4.08669	0
2019	10	10	13	30	33	13	21.04	5.1563	0
2019	10	10	13	30	33	14	20.624	4.92997	0
2019	10	10	13	30	33	15	22.2	2.49096	0
2019	10	10	13	30	33	16	22.856	2.59107	0
2019	10	10	13	30	33	17	0	0	0
2019	10	10	13	30	33	18	0	0	0
2019	10	10	13	30	33	19	0	0	0
2019	10	10	13	30	33	20	0	0	0
