2019	10	10	13	35	40	1	0	0	0
2019	10	10	13	35	40	2	0	0	0
2019	10	10	13	35	40	3	0	0	0
2019	10	10	13	35	40	4	0	0	0
2019	10	10	13	35	40	5	25.16	3.74714	0
2019	10	10	13	35	40	6	26.36	3.29216	0
2019	10	10	13	35	40	7	28.96	3.71898	0
2019	10	10	13	35	40	8	28.4	3.48653	0
2019	10	10	13	35	40	9	0	0	0
2019	10	10	13	35	40	10	0	0	0
2019	10	10	13	35	40	11	0	0	0
2019	10	10	13	35	40	12	0	0	0
2019	10	10	13	35	40	13	22.18	4.9333	0
2019	10	10	13	35	40	14	21.74	4.483	0
2019	10	10	13	35	40	15	22.14	2.79473	0
2019	10	10	13	35	40	16	23.16	2.46609	0
2019	10	10	13	35	40	17	0	0	0
2019	10	10	13	35	40	18	0	0	0
2019	10	10	13	35	40	19	0	0	0
2019	10	10	13	35	40	20	0	0	0
